ZipCode,Category,Destination,YearsAhead,AbsoluteValue,NormalizedValue,Rank,Metric
60626,Distance To Work,60656,,8.202,0.667598784,17,Distance between two zipcodes in miles
60628,Distance To Work,60656,,21.909,0.112097264,49,Distance between two zipcodes in miles
60629,Distance To Work,60656,,14.501,0.412320162,36,Distance between two zipcodes in miles
60630,Distance To Work,60656,,3.09,0.874772036,4,Distance between two zipcodes in miles
60631,Distance To Work,60656,,2.071,0.916068896,3,Distance between two zipcodes in miles
60632,Distance To Work,60656,,12.333,0.500182371,32,Distance between two zipcodes in miles
60633,Distance To Work,60656,,24.675,0,51,Distance between two zipcodes in miles
60634,Distance To Work,60656,,1.473,0.940303951,2,Distance between two zipcodes in miles
60636,Distance To Work,60656,,15.226,0.382938197,38,Distance between two zipcodes in miles
60637,Distance To Work,60656,,17.342,0.297183384,42,Distance between two zipcodes in miles
60638,Distance To Work,60656,,13.364,0.458399189,33,Distance between two zipcodes in miles
60639,Distance To Work,60656,,4.633,0.812239108,8,Distance between two zipcodes in miles
60640,Distance To Work,60656,,8.241,0.666018237,18,Distance between two zipcodes in miles
60641,Distance To Work,60656,,3.861,0.843525836,7,Distance between two zipcodes in miles
60642,Distance To Work,60656,,9.556,0.612725431,25,Distance between two zipcodes in miles
60643,Distance To Work,60656,,20.382,0.173981763,47,Distance between two zipcodes in miles
60644,Distance To Work,60656,,6.939,0.718784195,13,Distance between two zipcodes in miles
60645,Distance To Work,60656,,7.241,0.706545086,15,Distance between two zipcodes in miles
60646,Distance To Work,60656,,3.719,0.849280648,6,Distance between two zipcodes in miles
60647,Distance To Work,60656,,7.081,0.713029382,14,Distance between two zipcodes in miles
60649,Distance To Work,60656,,19.246,0.220020263,45,Distance between two zipcodes in miles
60651,Distance To Work,60656,,6.351,0.742613982,12,Distance between two zipcodes in miles
60652,Distance To Work,60656,,16.21,0.343059777,41,Distance between two zipcodes in miles
60653,Distance To Work,60656,,14.981,0.392867275,37,Distance between two zipcodes in miles
60654,Distance To Work,60656,,10.796,0.562472138,28,Distance between two zipcodes in miles
60655,Distance To Work,60656,,19.48,0.210536981,46,Distance between two zipcodes in miles
60656,Distance To Work,60656,,0,1,1,Distance between two zipcodes in miles
60657,Distance To Work,60656,,8.499,0.65556231,21,Distance between two zipcodes in miles
60659,Distance To Work,60656,,6.332,0.743383992,10,Distance between two zipcodes in miles
60660,Distance To Work,60656,,8.269,0.664883485,20,Distance between two zipcodes in miles
60707,Distance To Work,60656,,3.489,0.858601824,5,Distance between two zipcodes in miles
60827,Distance To Work,60656,,24.166,0.020628166,50,Distance between two zipcodes in miles
6761,Distance To Work,60657,,4.267,0.787436485,14,Distance between two zipcodes in miles
12311,Distance To Work,60657,,4.626,0.769552655,16,Distance between two zipcodes in miles
60608,Distance To Work,60657,,6.297,0.686310651,24,Distance between two zipcodes in miles
60609,Distance To Work,60657,,8.972,0.553053701,34,Distance between two zipcodes in miles
60610,Distance To Work,60657,,2.947,0.853193185,10,Distance between two zipcodes in miles
60612,Distance To Work,60657,,4.42,0.779814686,15,Distance between two zipcodes in miles
60613,Distance To Work,60657,,0.861,0.957108698,2,Distance between two zipcodes in miles
60614,Distance To Work,60657,,1.473,0.9266215,3,Distance between two zipcodes in miles
60615,Distance To Work,60657,,9.491,0.527199362,36,Distance between two zipcodes in miles
60616,Distance To Work,60657,,7.203,0.641177643,27,Distance between two zipcodes in miles
60617,Distance To Work,60657,,15.566,0.224569094,46,Distance between two zipcodes in miles
60618,Distance To Work,60657,,2.174,0.891700707,5,Distance between two zipcodes in miles
60619,Distance To Work,60657,,14.042,0.300488194,45,Distance between two zipcodes in miles
60620,Distance To Work,60657,,13.803,0.312394142,44,Distance between two zipcodes in miles
60621,Distance To Work,60657,,11.091,0.447494271,38,Distance between two zipcodes in miles
60622,Distance To Work,60657,,3.164,0.842383182,11,Distance between two zipcodes in miles
60623,Distance To Work,60657,,7.564,0.623194182,28,Distance between two zipcodes in miles
60624,Distance To Work,60657,,5.169,0.74250274,21,Distance between two zipcodes in miles
60625,Distance To Work,60657,,2.921,0.854488393,9,Distance between two zipcodes in miles
60626,Distance To Work,60657,,4.859,0.757945601,18,Distance between two zipcodes in miles
60628,Distance To Work,60657,,17.377,0.134352894,49,Distance between two zipcodes in miles
60629,Distance To Work,60657,,11.234,0.440370629,39,Distance between two zipcodes in miles
60630,Distance To Work,60657,,5.552,0.723423334,23,Distance between two zipcodes in miles
60631,Distance To Work,60657,,9.223,0.540549965,35,Distance between two zipcodes in miles
60632,Distance To Work,60657,,8.425,0.580302879,31,Distance between two zipcodes in miles
60633,Distance To Work,60657,,19.336,0.036763973,50,Distance between two zipcodes in miles
60634,Distance To Work,60657,,7.76,0.613430308,29,Distance between two zipcodes in miles
60636,Distance To Work,60657,,11.055,0.449287636,37,Distance between two zipcodes in miles
60637,Distance To Work,60657,,11.468,0.428713759,40,Distance between two zipcodes in miles
60638,Distance To Work,60657,,12.416,0.381488493,41,Distance between two zipcodes in miles
60639,Distance To Work,60657,,5.335,0.734233337,22,Distance between two zipcodes in miles
60640,Distance To Work,60657,,2.071,0.896831723,4,Distance between two zipcodes in miles
60641,Distance To Work,60657,,4.688,0.766464083,17,Distance between two zipcodes in miles
60642,Distance To Work,60657,,2.761,0.862458902,7,Distance between two zipcodes in miles
60643,Distance To Work,60657,,16.564,0.174853044,47,Distance between two zipcodes in miles
60644,Distance To Work,60657,,6.613,0.670568895,26,Distance between two zipcodes in miles
60645,Distance To Work,60657,,5.072,0.747334861,20,Distance between two zipcodes in miles
60646,Distance To Work,60657,,6.609,0.670768158,25,Distance between two zipcodes in miles
60647,Distance To Work,60657,,2.481,0.876407293,6,Distance between two zipcodes in miles
60649,Distance To Work,60657,,12.817,0.361512404,42,Distance between two zipcodes in miles
60651,Distance To Work,60657,,4.962,0.752814586,19,Distance between two zipcodes in miles
60652,Distance To Work,60657,,13.364,0.334263226,43,Distance between two zipcodes in miles
60653,Distance To Work,60657,,8.674,0.567898775,33,Distance between two zipcodes in miles
60654,Distance To Work,60657,,3.602,0.820563914,12,Distance between two zipcodes in miles
60655,Distance To Work,60657,,16.764,0.164889907,48,Distance between two zipcodes in miles
60656,Distance To Work,60657,,8.499,0.576616519,32,Distance between two zipcodes in miles
60657,Distance To Work,60657,,0,1,1,Distance between two zipcodes in miles
60659,Distance To Work,60657,,4.019,0.799790774,13,Distance between two zipcodes in miles
60660,Distance To Work,60657,,2.761,0.862458902,7,Distance between two zipcodes in miles
60707,Distance To Work,60657,,7.853,0.608797449,30,Distance between two zipcodes in miles
60827,Distance To Work,60657,,20.074,0,51,Distance between two zipcodes in miles
6761,Distance To Work,60659,,8.197,0.654746862,27,Distance between two zipcodes in miles
12311,Distance To Work,60659,,8.639,0.636130065,29,Distance between two zipcodes in miles
60608,Distance To Work,60659,,9.717,0.590725297,30,Distance between two zipcodes in miles
60609,Distance To Work,60659,,12.593,0.469589757,34,Distance between two zipcodes in miles
60610,Distance To Work,60659,,6.938,0.707775251,22,Distance between two zipcodes in miles
60612,Distance To Work,60659,,7.609,0.679513099,25,Distance between two zipcodes in miles
60613,Distance To Work,60659,,3.775,0.840999073,10,Distance between two zipcodes in miles
60614,Distance To Work,60659,,5.475,0.769396007,14,Distance between two zipcodes in miles
60615,Distance To Work,60659,,13.451,0.433451268,36,Distance between two zipcodes in miles
60616,Distance To Work,60659,,11.144,0.530620841,32,Distance between two zipcodes in miles
60617,Distance To Work,60659,,19.542,0.176901693,46,Distance between two zipcodes in miles
60618,Distance To Work,60659,,2.761,0.883708196,7,Distance between two zipcodes in miles
60619,Distance To Work,60659,,17.868,0.247409654,45,Distance between two zipcodes in miles
60620,Distance To Work,60659,,17.377,0.268090304,44,Distance between two zipcodes in miles
60621,Distance To Work,60659,,14.82,0.37578974,39,Distance between two zipcodes in miles
60622,Distance To Work,60659,,6.233,0.737469463,17,Distance between two zipcodes in miles
60623,Distance To Work,60659,,10.404,0.561789234,31,Distance between two zipcodes in miles
60624,Distance To Work,60659,,7.662,0.677280768,26,Distance between two zipcodes in miles
60625,Distance To Work,60659,,1.38,0.941875158,2,Distance between two zipcodes in miles
60626,Distance To Work,60659,,2.071,0.912770617,4,Distance between two zipcodes in miles
60628,Distance To Work,60659,,21.112,0.110774156,49,Distance between two zipcodes in miles
60629,Distance To Work,60659,,14.493,0.3895628,37,Distance between two zipcodes in miles
60630,Distance To Work,60659,,3.384,0.857467779,9,Distance between two zipcodes in miles
60631,Distance To Work,60659,,6.217,0.738143375,16,Distance between two zipcodes in miles
60632,Distance To Work,60659,,11.744,0.50534917,33,Distance between two zipcodes in miles
60633,Distance To Work,60659,,23.237,0.021270323,50,Distance between two zipcodes in miles
60634,Distance To Work,60659,,6.302,0.734563221,18,Distance between two zipcodes in miles
60636,Distance To Work,60659,,14.576,0.386066886,38,Distance between two zipcodes in miles
60637,Distance To Work,60659,,15.384,0.352034369,41,Distance between two zipcodes in miles
60638,Distance To Work,60659,,14.936,0.370903883,40,Distance between two zipcodes in miles
60639,Distance To Work,60659,,5.735,0.75844495,15,Distance between two zipcodes in miles
60640,Distance To Work,60659,,2.48,0.895543762,6,Distance between two zipcodes in miles
60641,Distance To Work,60659,,3.775,0.840999073,10,Distance between two zipcodes in miles
60642,Distance To Work,60659,,6.545,0.724328195,20,Distance between two zipcodes in miles
60643,Distance To Work,60659,,20.121,0.152514531,48,Distance between two zipcodes in miles
60644,Distance To Work,60659,,8.197,0.654746862,27,Distance between two zipcodes in miles
60645,Distance To Work,60659,,1.473,0.937958049,3,Distance between two zipcodes in miles
60646,Distance To Work,60659,,3.165,0.866691938,8,Distance between two zipcodes in miles
60647,Distance To Work,60659,,4.831,0.796520933,13,Distance between two zipcodes in miles
60649,Distance To Work,60659,,16.813,0.291845674,43,Distance between two zipcodes in miles
60651,Distance To Work,60659,,6.545,0.724328195,20,Distance between two zipcodes in miles
60652,Distance To Work,60659,,16.572,0.301996462,42,Distance between two zipcodes in miles
60653,Distance To Work,60659,,12.617,0.46857889,35,Distance between two zipcodes in miles
60654,Distance To Work,60659,,7.563,0.681450594,24,Distance between two zipcodes in miles
60655,Distance To Work,60659,,20.021,0.156726476,47,Distance between two zipcodes in miles
60656,Distance To Work,60659,,6.332,0.733299638,19,Distance between two zipcodes in miles
60657,Distance To Work,60659,,4.019,0.830721927,12,Distance between two zipcodes in miles
60659,Distance To Work,60659,,0,1,1,Distance between two zipcodes in miles
60660,Distance To Work,60659,,2.172,0.908516553,5,Distance between two zipcodes in miles
60707,Distance To Work,60659,,7.447,0.68633645,23,Distance between two zipcodes in miles
60827,Distance To Work,60659,,23.742,0,51,Distance between two zipcodes in miles
6761,Distance To Work,60660,,6.978,0.694322762,21,Distance between two zipcodes in miles
12311,Distance To Work,60660,,7.203,0.684466445,23,Distance between two zipcodes in miles
60608,Distance To Work,60660,,9.031,0.604389346,30,Distance between two zipcodes in miles
60609,Distance To Work,60660,,11.733,0.486025933,35,Distance between two zipcodes in miles
60610,Distance To Work,60660,,5.617,0.753942527,16,Distance between two zipcodes in miles
60612,Distance To Work,60660,,7.073,0.690161206,22,Distance between two zipcodes in miles
60613,Distance To Work,60660,,2.134,0.906518311,3,Distance between two zipcodes in miles
60614,Distance To Work,60660,,4.173,0.817198178,10,Distance between two zipcodes in miles
60615,Distance To Work,60660,,12.134,0.468459786,36,Distance between two zipcodes in miles
60616,Distance To Work,60660,,9.88,0.567198178,31,Distance between two zipcodes in miles
60617,Distance To Work,60660,,18.164,0.204310496,46,Distance between two zipcodes in miles
60618,Distance To Work,60660,,2.921,0.872043105,9,Distance between two zipcodes in miles
60619,Distance To Work,60660,,16.764,0.265638689,45,Distance between two zipcodes in miles
